latitud,longitud,nn,tipo,empresa,partido,localidad,subestacion,alimentador,afectados,normalizacion estimada,fecha_descarga,hora_descarga
-34.666236393,-58.418017479,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,1,2026-01-07 21:00,2026-01-07,15:33:00
-34.665681511,-58.417175103,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,221,2026-01-07 21:00,2026-01-07,15:33:00
-34.667137957,-58.421365367,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,4,2026-01-07 21:00,2026-01-07,15:33:00
-34.668207049,-58.418051957,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,2,2026-01-07 21:00,2026-01-07,15:33:00
-34.663748288,-58.420033172,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,1,2026-01-07 21:00,2026-01-07,15:33:00
-34.662650567,-58.416059816,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,150,2026-01-07 21:00,2026-01-07,15:33:00
-34.661522380,-58.418189854,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,1,2026-01-07 21:00,2026-01-07,15:33:00
-34.665938294,-58.415890550,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,6,2026-01-07 21:00,2026-01-07,15:33:00
-34.584819790,-58.580320511,12,media,Edenor,3 De Febrero,Villa Bosch,S/D,R:Rotonda/262-Tr2/262-5534,604,2026-01-07 14:30,2026-01-07,15:33:00
-34.704053796,-58.592292640,12,media,Edenor,La Matanza,Isidro Casanova,S/D,R:Casanova/63-Tr1/63-5544,214,2026-01-07 13:00,2026-01-07,15:33:00
-34.486161872,-58.754399597,12,media,Edenor,Malvinas Argentinas,Tierras Altas,S/D,R:Nogues/159-Tr1/159-5542,215,Sin Datos,2026-01-07,15:33:00
-34.487930578,-58.755037741,12,media,Edenor,Malvinas Argentinas,Tierras Altas,S/D,R:Nogues/159-Tr1/159-5542,146,Sin Datos,2026-01-07,15:33:00
-34.649399353,-58.596619478,12,media,Edenor,Moron,Haedo,S/D,R:V. Luzuriaga/64-Tr1/64-5544,146,2026-01-07 14:00,2026-01-07,15:33:00
-34.177232949,-58.614115843,12,media,Edenor,San Fernando,Delta 2Da Seccion (Sf),15 - Campana,R:15-2521,1,2026-01-07 16:40,2026-01-07,15:33:00
-34.174134659,-58.612803677,12,media,Edenor,San Fernando,Delta 2Da Seccion (Sf),15 - Campana,R:15-2521,2,2026-01-07 16:40,2026-01-07,15:33:00
-34.178845333,-58.614588795,12,media,Edenor,San Fernando,Delta 2Da Seccion (Sf),15 - Campana,R:15-2521,1,2026-01-07 16:40,2026-01-07,15:33:00
-34.199007087,-58.622314250,12,media,Edenor,San Fernando,Delta 2Da Seccion (Sf),15 - Campana,R:15-2521,5,2026-01-07 16:40,2026-01-07,15:33:00
-34.454589255,-58.977976996,12,media,Edenor,Pilar,Fatima,S/D,R:Pilar/158-Tr1/158-5513,18,2026-01-07 15:31,2026-01-07,15:33:00
-34.854263154,-58.674554791,12,media,Edenor,La Matanza,Virrey Del Pino,S/D,R:Oro Verde/356-Tr2/356-5537,225,2026-01-07 15:00,2026-01-07,15:33:00
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-07,15:33:00
-34.5946,-58.495,22,baja,Edenor,Capital Federal,Agronomia,,,6,,2026-01-07,15:33:00
-34.5902,-58.6332,22,baja,Edenor,Hurlingham,Hurlingham,,,5,,2026-01-07,15:33:00
-34.6163,-58.5332,22,baja,Edenor,3 De Febrero,Villa Raffo,,,6,,2026-01-07,15:33:00
-34.4925,-58.7063,22,baja,Edenor,Malvinas Argentinas,Pablo Nogues,,,4,,2026-01-07,15:33:00
-34.6705,-58.5502,22,baja,Edenor,La Matanza,San Justo,,,16,,2026-01-07,15:33:00
-34.5456,-58.7067,22,baja,Edenor,San Miguel,San Miguel,,,35,,2026-01-07,15:33:00
-34.9135,-58.376,21,baja,Edesur,Pte Peron,Guernica,,,16,,2026-01-07,15:33:00
-34.7125,-58.3731,21,baja,Edesur,Lanus,Lanus,,,20,,2026-01-07,15:33:00
-34.6145,-58.4713,21,baja,Edesur,Capital,Capital,,,29,,2026-01-07,15:33:00
-34.8827,-58.5683,21,baja,Edesur,Ezeiza,Tristan Suarez,,,51,,2026-01-07,15:33:00
-34.8277,-58.1988,21,baja,Edesur,Florencio Varela,Bosques,,,53,,2026-01-07,15:33:00
-34.6326,-58.4024,21,baja,Edesur,Capital,Parque Patricios,,,3,,2026-01-07,15:33:00
-34.6623,-58.403,21,baja,Edesur,Avellaneda,Piñeyro,,,4,,2026-01-07,15:33:00
-34.6886,-58.32,21,baja,Edesur,Avellaneda,Villa Dominico,,,16,,2026-01-07,15:33:00
-34.7223,-58.3329,21,baja,Edesur,Avellaneda,Wilde,,,16,,2026-01-07,15:33:00
-34.6458,-58.4268,21,baja,Edesur,Capital,Nueva Pompeya,,,1,,2026-01-07,15:33:00
-34.797549949,-58.425121001,11,media,Edesur,Lomas De Zamora,Lavallol,Santa Catalina,R:182-1-15/182-1-15,98,Sin Datos,2026-01-07,17:31:43
-34.614276310,-58.426841394,11,media,Edesur,Capital Gp,Almagro,Independencia,R:020-4-46/020-4-46,627,2026-01-07 16:29,2026-01-07,17:31:43
-34.614759946,-58.429388438,11,media,Edesur,Capital Gp,Almagro,Independencia,R:020-4-46/020-4-46,173,2026-01-07 16:29,2026-01-07,17:31:43
-34.620537167,-58.445830999,11,media,Edesur,Capital Rp,Caballito Rp,Alberdi,R:218-1-13/218-1-13,1035,2026-01-07 16:33,2026-01-07,17:31:43
-34.618974263,-58.446266626,11,media,Edesur,Capital Gp,Caballito Gp,Alberdi,R:218-1-13/218-1-13,1,2026-01-07 16:33,2026-01-07,17:31:43
-34.619033470,-58.446252456,11,media,Edesur,Capital Gp,Caballito Gp,Alberdi,R:218-1-13/218-1-13,289,2026-01-07 16:33,2026-01-07,17:31:43
-34.619092546,-58.446238317,11,media,Edesur,Capital Gp,Caballito Gp,Alberdi,R:218-1-13/218-1-13,192,2026-01-07 16:33,2026-01-07,17:31:43
-34.662351417,-58.417993913,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,23,2026-01-07 18:00,2026-01-07,17:31:43
-34.662350461,-58.417974491,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,123,2026-01-07 18:00,2026-01-07,17:31:43
-34.660312038,-58.416145758,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,6,2026-01-07 18:00,2026-01-07,17:31:43
-34.668207049,-58.418051957,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,2,2026-01-07 18:00,2026-01-07,17:31:43
-34.662650567,-58.416059816,11,media,Edesur,Lanus,Valentin Alsina,Gerli,R:186-3-31/186-3-31,150,2026-01-07 18:00,2026-01-07,17:31:43
-34.702659981,-58.392508979,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,87,2026-01-07 21:52,2026-01-07,17:31:43
-34.764830574,-58.402906977,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,146,2026-01-07 23:11,2026-01-07,17:31:43
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-07 23:11,2026-01-07,17:31:43
-34.765374223,-58.402265792,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,87,2026-01-07 23:11,2026-01-07,17:31:43
-34.584819790,-58.580320511,12,media,Edenor,3 De Febrero,Villa Bosch,S/D,R:Rotonda/262-Tr2/262-5534,604,2026-01-07 14:30,2026-01-07,17:31:43
-34.704664786,-58.735719700,12,media,Edenor,Merlo,Merlo,S/D,R:Libertad/361-Tr1/361-5515,577,Sin Datos,2026-01-07,17:31:43
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-07,17:31:43
-34.6163,-58.5332,22,baja,Edenor,3 De Febrero,Villa Raffo,,,6,,2026-01-07,17:31:43
-34.6705,-58.5502,22,baja,Edenor,La Matanza,San Justo,,,16,,2026-01-07,17:31:43
-34.5456,-58.7067,22,baja,Edenor,San Miguel,San Miguel,,,19,,2026-01-07,17:31:43
-34.7004,-58.6645,22,baja,Edenor,Merlo,Libertad,,,62,,2026-01-07,17:31:43
-34.7745,-58.6105,22,baja,Edenor,La Matanza,Gonzalez Catan,,,4,,2026-01-07,17:31:43
-34.9135,-58.376,21,baja,Edesur,Pte Peron,Guernica,,,18,,2026-01-07,17:31:43
-34.6144,-58.4711,21,baja,Edesur,Capital,Villa General Mitre,,,29,,2026-01-07,17:31:43
-34.8827,-58.5683,21,baja,Edesur,Ezeiza,Tristan Suarez,,,50,,2026-01-07,17:31:43
-34.8277,-58.1988,21,baja,Edesur,Florencio Varela,Bosques,,,56,,2026-01-07,17:31:43
-34.6705,-58.3976,21,baja,Edesur,Lanus,Valentin Alsina,,,12,,2026-01-07,17:31:43
-34.6623,-58.403,21,baja,Edesur,Avellaneda,Piñeyro,,,4,,2026-01-07,17:31:43
-34.7223,-58.3329,21,baja,Edesur,Avellaneda,Wilde,,,24,,2026-01-07,17:31:43
-34.6394,-58.4467,21,baja,Edesur,Capital,Parque Chacabuco,,,1,,2026-01-07,17:31:43
-34.6769,-58.3843,21,baja,Edesur,Avellaneda,Avellaneda,,,12,,2026-01-07,17:31:43
-34.6859,-58.3715,21,baja,Edesur,Avellaneda,Gerli,,,2,,2026-01-07,17:31:43
-34.6054,-58.4263,21,baja,Edesur,Capital,Almagro,,,5,,2026-01-07,17:31:43
-34.744,-58.2783,21,baja,Edesur,Quilmes,Quilmes,,,1,,2026-01-07,17:31:43
-34.6625,-58.4146,21,baja,Edesur,Lanus,Valentin Alsina,,,1,,2026-01-07,17:31:43
-34.797549949,-58.425121001,11,media,Edesur,Lomas De Zamora,Lavallol,Santa Catalina,R:182-1-15/182-1-15,98,Sin Datos,2026-01-07,19:25:43
-34.614276310,-58.426841394,11,media,Edesur,Capital Gp,Almagro,Independencia,R:020-4-46/020-4-46,627,2026-01-07 16:29,2026-01-07,19:25:43
-34.614759946,-58.429388438,11,media,Edesur,Capital Gp,Almagro,Independencia,R:020-4-46/020-4-46,173,2026-01-07 16:29,2026-01-07,19:25:43
-34.620537167,-58.445830999,11,media,Edesur,Capital Rp,Caballito Rp,Alberdi,R:218-1-13/218-1-13,1035,2026-01-07 16:33,2026-01-07,19:25:43
-34.701214632,-58.395230355,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,516,2026-01-07 21:52,2026-01-07,19:25:43
-34.702659981,-58.392508979,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,87,2026-01-07 21:52,2026-01-07,19:25:43
-34.701923440,-58.393110655,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,133,2026-01-07 21:52,2026-01-07,19:25:43
-34.702177930,-58.392570568,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,1,2026-01-07 21:52,2026-01-07,19:25:43
-34.764830574,-58.402906977,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,146,2026-01-07 23:11,2026-01-07,19:25:43
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-07 23:11,2026-01-07,19:25:43
-34.765374223,-58.402265792,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,87,2026-01-07 23:11,2026-01-07,19:25:43
-34.763423783,-58.343897538,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,2026-01-07 19:41,2026-01-07,19:25:43
-34.764212328,-58.339763389,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,417,2026-01-07 19:41,2026-01-07,19:25:43
-34.760834263,-58.343049849,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,98,2026-01-07 19:41,2026-01-07,19:25:43
-34.764786053,-58.346753008,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,2026-01-07 19:41,2026-01-07,19:25:43
-34.763770809,-58.344950998,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,175,2026-01-07 19:41,2026-01-07,19:25:43
-34.765051198,-58.344586388,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,503,2026-01-07 19:41,2026-01-07,19:25:43
-34.584819790,-58.580320511,12,media,Edenor,3 De Febrero,Villa Bosch,S/D,R:Rotonda/262-Tr2/262-5534,604,Sin Datos,2026-01-07,19:25:43
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-07,19:25:43
-34.5838,-58.7734,22,baja,Edenor,Moreno,Trujui,,,24,,2026-01-07,19:25:43
-34.7745,-58.6105,22,baja,Edenor,La Matanza,Gonzalez Catan,,,4,,2026-01-07,19:25:43
-34.5695,-58.4491,22,baja,Edenor,Capital Federal,Palermo,,,4,,2026-01-07,19:25:43
-34.5236,-58.8211,22,baja,Edenor,Moreno,Cuartel V,,,5,,2026-01-07,19:25:43
-34.5039,-58.7599,22,baja,Edenor,Jose C Paz,Jose C Paz,,,21,,2026-01-07,19:25:43
-34.9135,-58.376,21,baja,Edesur,Pte Peron,Guernica,,,22,,2026-01-07,19:25:43
-34.6144,-58.4711,21,baja,Edesur,Capital,Villa General Mitre,,,29,,2026-01-07,19:25:43
-34.8827,-58.5683,21,baja,Edesur,Ezeiza,Tristan Suarez,,,46,,2026-01-07,19:25:43
-34.698,-58.3021,21,baja,Edesur,Avellaneda,Wilde,,,14,,2026-01-07,19:25:43
-34.6705,-58.3976,21,baja,Edesur,Lanus,Valentin Alsina,,,23,,2026-01-07,19:25:43
-34.7026,-58.3949,21,baja,Edesur,Lanus,Lanus,,,56,,2026-01-07,19:25:43
-34.6623,-58.403,21,baja,Edesur,Avellaneda,Piñeyro,,,4,,2026-01-07,19:25:43
-34.6093,-58.3955,21,baja,Edesur,Capital,Balvanera,,,7,,2026-01-07,19:25:43
-34.64,-58.445,21,baja,Edesur,Capital,Parque Chacabuco,,,1,,2026-01-07,19:25:43
-34.6054,-58.4263,21,baja,Edesur,Capital,Almagro,,,4,,2026-01-07,19:25:43
-34.620537167,-58.445830999,11,media,Edesur,Capital Rp,Caballito Rp,Alberdi,R:218-1-13/218-1-13,1035,2026-01-07 22:33,2026-01-07,21:27:20
-34.701214632,-58.395230355,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,516,2026-01-07 21:52,2026-01-07,21:27:20
-34.704966342,-58.392518928,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,292,2026-01-07 21:52,2026-01-07,21:27:20
-34.702659981,-58.392508979,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,87,2026-01-07 21:52,2026-01-07,21:27:20
-34.705916108,-58.392491523,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,314,2026-01-07 21:52,2026-01-07,21:27:20
-34.703733920,-58.392409379,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,319,2026-01-07 21:52,2026-01-07,21:27:20
-34.701923440,-58.393110655,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,133,2026-01-07 21:52,2026-01-07,21:27:20
-34.703296850,-58.393998507,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,29,2026-01-07 21:52,2026-01-07,21:27:20
-34.702177930,-58.392570568,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,1,2026-01-07 21:52,2026-01-07,21:27:20
-34.764830574,-58.402906977,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,146,2026-01-07 23:11,2026-01-07,21:27:20
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-07 23:11,2026-01-07,21:27:20
-34.763423783,-58.343897538,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,2026-01-07 19:41,2026-01-07,21:27:20
-34.764212328,-58.339763389,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,417,2026-01-07 19:41,2026-01-07,21:27:20
-34.760834263,-58.343049849,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,98,2026-01-07 19:41,2026-01-07,21:27:20
-34.764786053,-58.346753008,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,2026-01-07 19:41,2026-01-07,21:27:20
-34.763770809,-58.344950998,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,175,2026-01-07 19:41,2026-01-07,21:27:20
-34.765051198,-58.344586388,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,503,2026-01-07 19:41,2026-01-07,21:27:20
-34.925125533,-58.365785528,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,263,2026-01-07 21:36,2026-01-07,21:27:20
-34.925267589,-58.374110311,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,27,2026-01-07 21:36,2026-01-07,21:27:20
-34.922931998,-58.367206542,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,17,2026-01-07 21:36,2026-01-07,21:27:20
-34.923024496,-58.373233874,11,media,Edesur,Pte Peron,25 De Mayo,Glew,R:277-3-32/277-3-32,97,2026-01-07 21:36,2026-01-07,21:27:20
-34.926639556,-58.363073764,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,1,2026-01-07 21:36,2026-01-07,21:27:20
-34.929711079,-58.372635619,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,135,2026-01-07 21:36,2026-01-07,21:27:20
-34.923164808,-58.374630829,11,media,Edesur,Pte Peron,25 De Mayo,Glew,R:277-3-32/277-3-32,194,2026-01-07 21:36,2026-01-07,21:27:20
-34.922687162,-58.369549869,11,media,Edesur,Pte Peron,25 De Mayo,Glew,R:277-3-32/277-3-32,211,2026-01-07 21:36,2026-01-07,21:27:20
-34.927798052,-58.365404727,11,media,Edesur,Pte Peron,Quintas Agricolas,Glew,R:277-3-32/277-3-32,19,2026-01-07 21:36,2026-01-07,21:27:20
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-07,21:27:20
-34.5236,-58.8211,22,baja,Edenor,Moreno,Cuartel V,,,7,,2026-01-07,21:27:20
-34.5039,-58.7599,22,baja,Edenor,Jose C Paz,Jose C Paz,,,21,,2026-01-07,21:27:20
-34.6642,-58.5586,22,baja,Edenor,La Matanza,Ramos Mejia,,,6,,2026-01-07,21:27:20
-34.5708,-58.4931,22,baja,Edenor,Capital Federal,Villa Urquiza,,,27,,2026-01-07,21:27:20
-34.698,-58.3021,21,baja,Edesur,Avellaneda,Wilde,,,13,,2026-01-07,21:27:20
-34.6705,-58.3976,21,baja,Edesur,Lanus,Valentin Alsina,,,37,,2026-01-07,21:27:20
-34.7026,-58.3949,21,baja,Edesur,Lanus,Lanus,,,51,,2026-01-07,21:27:20
-34.6623,-58.403,21,baja,Edesur,Avellaneda,Piñeyro,,,5,,2026-01-07,21:27:20
-34.7812,-58.2063,21,baja,Edesur,Berazategui,V. España,,,3,,2026-01-07,21:27:20
-34.8947,-58.5443,21,baja,Edesur,Ezeiza,Tristan Suarez,,,2,,2026-01-07,21:27:20
-34.701214632,-58.395230355,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,516,2026-01-07 21:52,2026-01-07,23:27:25
-34.704966342,-58.392518928,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,292,2026-01-07 21:52,2026-01-07,23:27:25
-34.702659981,-58.392508979,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,87,2026-01-07 21:52,2026-01-07,23:27:25
-34.705916108,-58.392491523,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,314,2026-01-07 21:52,2026-01-07,23:27:25
-34.703733920,-58.392409379,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,319,2026-01-07 21:52,2026-01-07,23:27:25
-34.701923440,-58.393110655,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,133,2026-01-07 21:52,2026-01-07,23:27:25
-34.703296850,-58.393998507,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,29,2026-01-07 21:52,2026-01-07,23:27:25
-34.702177930,-58.392570568,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,1,2026-01-07 21:52,2026-01-07,23:27:25
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-07 23:11,2026-01-07,23:27:25
-34.763423783,-58.343897538,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,Sin Datos,2026-01-07,23:27:25
-34.764212328,-58.339763389,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,417,Sin Datos,2026-01-07,23:27:25
-34.760834263,-58.343049849,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,98,Sin Datos,2026-01-07,23:27:25
-34.764786053,-58.346753008,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,1,Sin Datos,2026-01-07,23:27:25
-34.763770809,-58.344950998,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,175,Sin Datos,2026-01-07,23:27:25
-34.765051198,-58.344586388,11,media,Edesur,Almirante Brown,San Jose,Monte Chingolo,R:184-4-45/184-4-45,503,Sin Datos,2026-01-07,23:27:25
-34.841750127,-58.368523411,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,298,2026-01-08 00:57,2026-01-07,23:27:25
-34.847088094,-58.369231737,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,311,2026-01-08 00:57,2026-01-07,23:27:25
-34.843047081,-58.367478069,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,2026-01-08 00:57,2026-01-07,23:27:25
-34.846194242,-58.371152869,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,146,2026-01-08 00:57,2026-01-07,23:27:25
-34.845295214,-58.369494244,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,124,2026-01-08 00:57,2026-01-07,23:27:25
-34.843531971,-58.369285846,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,2026-01-08 00:57,2026-01-07,23:27:25
-34.846819978,-58.366192738,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,397,2026-01-08 00:57,2026-01-07,23:27:25
-34.803768602,-58.189916982,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,226,2026-01-08 03:21,2026-01-07,23:27:25
-34.801287738,-58.186931134,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,23,2026-01-08 03:21,2026-01-07,23:27:25
-34.798178498,-58.185438712,11,media,Edesur,Berazategui,Platanos,Ezpeleta,R:080-2-27/080-2-27,6,2026-01-08 03:21,2026-01-07,23:27:25
-34.799627200,-58.187056387,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,17,2026-01-08 03:21,2026-01-07,23:27:25
-34.799378394,-58.188518703,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,15,2026-01-08 03:21,2026-01-07,23:27:25
-34.800076514,-58.187677875,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,20,2026-01-08 03:21,2026-01-07,23:27:25
-34.800137022,-58.188245984,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,16,2026-01-08 03:21,2026-01-07,23:27:25
-34.800941587,-58.187195562,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,11,2026-01-08 03:21,2026-01-07,23:27:25
-34.801132558,-58.188144454,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,3,2026-01-08 03:21,2026-01-07,23:27:25
-34.801737759,-58.187453839,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,47,2026-01-08 03:21,2026-01-07,23:27:25
-34.798716452,-58.188170946,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,4,2026-01-08 03:21,2026-01-07,23:27:25
-34.784916689,-58.299879567,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,40,2026-01-08 05:11,2026-01-07,23:27:25
-34.784666128,-58.305760809,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,437,2026-01-08 05:11,2026-01-07,23:27:25
-34.781656947,-58.302080471,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,1,2026-01-08 05:11,2026-01-07,23:27:25
-34.784873279,-58.304791348,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,12,2026-01-08 05:11,2026-01-07,23:27:25
-34.783374842,-58.301270820,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,24,2026-01-08 05:11,2026-01-07,23:27:25
-34.783507906,-58.302562692,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,21,2026-01-08 05:11,2026-01-07,23:27:25
-34.783900768,-58.300061713,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,24,2026-01-08 05:11,2026-01-07,23:27:25
-34.786908904,-58.301909511,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,17,2026-01-08 05:11,2026-01-07,23:27:25
-34.786296780,-58.300976614,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,14,2026-01-08 05:11,2026-01-07,23:27:25
-34.787140021,-58.302307957,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,12,2026-01-08 05:11,2026-01-07,23:27:25
-34.786811904,-58.301776995,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 05:11,2026-01-07,23:27:25
